age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
25.0,8,2,3,0,1,0,0,6,1,432.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
56.0,9,2,5,0,1,0,0,6,1,517.0,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,6,2,0,0,1,0,0,6,1,180.0,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
43.0,1,1,0,0,0,0,0,6,1,465.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,1,1,2,0,1,0,0,6,1,98.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,0,2,6,0,1,0,0,6,1,644.5,5.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,1
33.0,1,2,3,0,0,0,0,6,1,599.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
25.0,8,2,3,0,1,0,0,6,1,15.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
26.0,7,2,2,0,0,0,0,6,1,18.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,0,1,3,0,1,1,0,6,1,196.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
34.0,6,2,6,0,1,1,0,6,1,309.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
35.0,3,1,6,0,1,0,0,6,1,61.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,0,2,6,0,1,0,0,6,1,194.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,7,1,5,0,0,0,0,6,1,336.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
40.0,0,2,3,0,1,1,0,6,1,104.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,1,1,2,0,1,0,0,6,1,98.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
47.0,7,2,3,0,1,0,0,6,1,236.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
50.0,0,1,3,0,1,1,0,6,1,146.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
27.0,7,2,3,0,1,1,0,6,1,644.5,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
32.0,1,0,0,0,0,0,0,6,1,644.5,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,1
40.0,2,1,6,0,0,0,0,6,1,181.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
45.0,0,0,6,0,1,0,0,6,1,197.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
39.0,0,2,6,0,1,1,0,6,1,9.0,4.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
42.0,7,2,3,0,1,0,0,6,1,36.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29.0,0,1,6,0,1,0,0,6,1,87.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
25.0,0,2,3,0,0,0,0,6,1,16.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,0,2,6,0,0,0,0,6,1,8.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,0,2,6,0,1,1,0,6,1,11.0,5.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
27.0,0,0,3,0,1,0,0,6,1,166.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,9,2,3,0,1,0,0,6,1,630.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
35.0,1,2,3,0,1,0,0,6,1,33.0,5.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,1,1,2,0,1,0,0,6,1,227.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
43.0,1,2,5,0,0,0,0,6,1,375.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,9,1,5,0,1,0,0,6,1,241.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,1,1,2,0,1,1,0,6,1,190.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
35.0,9,2,5,0,1,0,0,6,1,213.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
25.0,8,2,3,0,1,1,0,6,1,412.0,5.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
39.0,6,1,3,0,1,0,0,6,1,31.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
48.0,7,1,3,0,1,0,0,6,1,173.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
34.0,0,1,6,0,1,0,0,6,1,74.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
48.0,1,1,0,0,1,0,0,6,1,92.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
45.0,7,1,3,0,0,0,0,6,1,166.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
53.0,4,1,6,0,0,0,0,6,1,368.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,1,1,0,0,1,0,0,6,1,644.5,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,1
43.0,1,1,0,0,1,0,0,6,1,221.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
26.0,8,2,3,0,1,0,0,6,1,113.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
31.0,9,1,5,0,1,0,0,6,1,577.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,8,2,6,0,1,0,0,6,1,567.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
58.0,4,1,6,0,1,0,0,6,1,12.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
38.0,9,2,5,0,1,0,0,6,1,428.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29.0,0,1,3,0,1,0,0,6,1,644.5,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,1
34.0,1,1,2,0,1,0,0,6,1,142.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29.0,9,2,6,0,0,0,0,6,1,68.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
24.0,1,2,2,0,1,0,0,6,1,61.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
52.0,1,1,2,0,0,0,0,6,1,644.5,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
34.0,1,1,2,0,1,0,0,6,1,239.0,2.0,999.0,0.0,2,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,0,1,3,0,1,0,0,6,1,644.5,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,6,2,0,0,0,1,0,6,1,297.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
38.0,9,2,5,0,1,0,0,6,1,202.0,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
44.0,10,1,2,0,0,0,0,6,1,194.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,7,2,3,0,1,0,0,6,1,566.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
48.0,7,1,6,0,0,0,0,6,1,486.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,0,2,3,0,0,0,0,6,1,207.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
42.0,9,2,6,0,1,0,0,6,1,179.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,2,2,6,0,0,0,0,6,1,637.0,4.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,1
38.0,9,2,2,0,0,0,0,6,1,572.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
28.0,7,0,3,0,1,0,0,6,1,217.0,4.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,9,2,5,0,1,1,0,6,1,13.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29.0,0,1,3,0,1,0,0,6,1,112.0,4.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
49.0,9,1,3,0,0,0,0,6,1,222.0,4.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,0,2,3,0,0,0,0,6,1,466.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
47.0,7,1,3,0,0,0,0,6,1,109.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
38.0,0,2,3,0,0,0,0,6,1,22.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
22.0,9,2,2,0,0,0,1,6,1,267.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
52.0,0,0,3,0,1,0,1,6,1,54.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
32.0,7,1,3,0,1,0,0,6,1,536.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,1
33.0,0,1,6,0,1,1,1,6,1,644.5,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
49.0,5,1,3,0,1,0,0,6,1,83.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
57.0,7,1,3,0,1,0,0,6,1,11.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
38.0,0,1,3,0,1,0,0,6,1,22.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
31.0,7,1,3,0,1,0,0,6,1,32.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,0,2,3,0,1,0,1,6,1,54.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,9,1,5,0,1,0,0,6,1,6.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
26.0,0,2,6,0,1,0,0,6,1,410.0,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
47.0,0,2,6,0,0,0,0,6,1,53.0,4.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,0,1,3,0,1,0,0,6,1,4.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
25.0,9,2,5,0,1,0,0,6,1,30.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,0,0,3,0,1,0,1,6,1,23.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29.0,0,1,3,0,1,0,1,6,1,27.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
51.0,9,1,3,0,1,0,0,6,1,170.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,9,1,5,0,0,0,0,6,1,453.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
23.0,0,2,3,0,0,0,0,6,1,16.0,5.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,0,2,6,0,1,0,0,6,1,324.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
30.0,9,2,6,0,1,0,0,6,1,644.5,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,0,2,3,0,0,1,1,6,1,36.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,0,1,3,0,0,0,0,6,1,14.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
24.0,9,1,5,0,1,0,0,6,1,342.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
26.0,8,2,3,0,0,0,0,6,1,291.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
43.0,1,1,0,0,1,0,0,6,1,128.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,1,1,2,0,1,0,0,6,1,22.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
25.0,1,2,2,0,1,0,0,6,1,10.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,0,1,6,0,1,0,0,6,1,82.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29.0,0,2,6,0,0,0,0,6,1,146.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,2,2,6,0,1,0,0,6,1,9.0,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
24.0,4,2,6,0,0,0,0,6,1,64.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
25.0,8,2,3,0,1,0,0,6,1,18.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
38.0,9,2,2,0,1,0,0,6,1,29.0,5.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
23.0,7,1,2,0,1,0,0,6,1,20.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,0,2,6,0,0,0,0,6,1,26.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
27.0,10,1,3,0,1,0,0,6,1,11.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29.0,9,2,6,0,0,0,0,6,1,50.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
30.0,0,2,6,0,1,1,0,6,1,22.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,9,2,5,0,0,0,0,6,1,644.5,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
47.0,2,1,5,0,1,0,0,6,1,44.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,9,1,5,0,1,0,0,6,1,638.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,1
56.0,9,2,5,0,1,0,0,6,1,80.0,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
36.0,0,2,6,0,0,0,1,6,1,12.0,5.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
56.0,1,1,0,0,0,0,0,6,1,197.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
31.0,1,2,3,0,1,0,0,6,1,126.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
35.0,0,2,6,0,1,0,0,6,1,424.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
28.0,0,2,6,0,1,0,0,6,1,28.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,0,0,6,0,1,1,0,6,1,121.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
33.0,0,2,6,0,0,0,0,6,1,305.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,4,1,3,0,0,0,0,6,1,236.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
32.0,0,1,6,0,1,0,0,6,1,232.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
52.0,0,0,3,0,1,1,0,6,1,80.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
55.0,0,0,6,0,0,0,0,6,1,178.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,0,2,6,0,0,1,0,6,1,11.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
47.0,7,0,3,0,1,0,0,6,1,644.5,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
44.0,1,2,2,0,0,0,0,6,1,267.0,4.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,10,1,5,0,1,0,0,6,1,34.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,9,0,5,0,1,0,0,6,1,214.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
58.0,4,0,6,0,1,0,1,6,1,56.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
30.0,7,1,6,0,1,0,0,6,1,109.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
37.0,4,0,6,0,1,0,0,6,1,644.5,3.0,999.0,0.0,2,-1.8,92.893,-46.2,1.244,5099.1,1
31.0,9,1,6,0,1,0,1,6,1,45.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
26.0,2,2,3,0,1,0,0,6,1,226.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
32.0,0,1,3,0,1,0,0,6,1,171.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
57.0,0,2,3,0,1,0,1,6,1,102.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
43.0,0,0,3,0,1,0,1,6,1,150.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
58.0,0,1,6,0,1,0,0,6,1,644.5,3.0,999.0,0.0,0,-1.8,92.893,-46.2,1.244,5099.1,1
43.0,1,1,6,0,0,0,0,6,1,644.5,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
41.0,9,2,3,0,1,0,0,6,1,263.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
25.0,10,1,6,0,0,0,0,6,1,32.0,6.0,999.0,0.0,2,-1.8,92.893,-46.2,1.244,5099.1,0
55.0,0,1,6,0,1,0,0,6,1,8.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
53.0,1,1,5,0,0,1,0,6,1,28.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
46.0,7,2,5,0,0,1,0,6,1,390.0,5.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,1
32.0,7,1,3,0,0,0,0,6,1,642.0,3.0,999.0,0.0,2,-1.8,92.893,-46.2,1.244,5099.1,1
32.0,1,1,2,0,0,0,0,6,1,644.5,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,0
52.0,0,0,2,0,0,1,0,6,1,639.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.244,5099.1,1
40.0,9,2,5,0,1,0,0,6,0,317.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,1
44.0,9,1,5,0,1,0,0,6,0,135.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
43.0,2,1,5,0,1,1,0,6,0,114.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
38.0,7,1,3,0,1,0,0,6,0,324.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,1
69.5,5,0,6,0,1,1,0,6,0,176.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
45.0,0,2,6,0,0,0,0,6,0,582.0,1.0,999.0,0.0,2,-1.8,92.893,-46.2,1.259,5099.1,1
35.0,9,0,5,0,1,0,0,6,0,394.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
35.0,9,0,5,0,0,0,0,6,0,169.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
26.0,9,2,6,0,0,0,0,6,0,199.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,1
35.0,9,0,5,0,0,0,0,6,0,354.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
35.0,0,1,3,0,1,0,0,6,0,121.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
48.0,2,1,6,0,1,0,0,6,0,644.5,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,1
34.0,0,1,6,0,0,0,0,6,0,190.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
45.0,0,1,6,0,0,0,0,6,0,78.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
45.0,0,1,6,0,1,0,0,6,0,271.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
39.0,9,2,6,0,1,0,0,6,0,150.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
39.0,9,2,6,0,1,0,0,6,0,119.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
40.0,4,1,3,0,1,1,0,6,0,230.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
40.0,4,1,3,0,1,0,0,6,0,94.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
69.5,3,1,6,0,1,0,0,6,0,122.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
36.0,0,1,5,0,1,1,0,6,0,89.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
23.0,8,2,2,0,0,1,0,6,0,563.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
27.0,0,2,6,0,0,0,0,6,0,86.0,1.0,999.0,0.0,2,-1.8,92.893,-46.2,1.259,5099.1,0
27.0,0,2,6,0,1,0,0,6,0,120.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
27.0,0,2,6,0,1,0,0,6,0,644.5,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
58.0,5,1,2,0,0,1,0,6,0,235.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
19.0,8,2,2,0,1,0,0,6,0,491.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
69.5,5,1,2,0,1,1,0,6,0,74.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
30.0,0,1,6,0,1,0,0,6,0,158.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
27.0,0,2,6,0,1,0,0,6,0,431.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
49.0,0,1,6,0,1,0,0,6,0,168.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
49.0,0,1,6,0,0,0,1,6,0,152.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
66.0,3,1,3,0,1,0,0,6,0,210.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
27.0,0,2,6,0,1,0,0,6,0,81.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
37.0,9,1,6,0,1,1,0,6,0,239.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
57.0,0,1,1,0,1,0,0,6,0,100.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
57.0,0,1,1,0,0,0,0,6,0,259.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
32.0,9,2,6,0,0,0,0,6,0,44.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
40.0,9,2,5,0,1,0,0,6,0,320.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
40.0,9,2,5,0,0,1,0,6,0,644.5,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
55.0,0,1,6,0,0,0,0,6,0,190.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
46.0,0,2,6,0,1,1,0,6,0,136.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
18.0,8,2,3,0,0,0,0,6,0,271.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,1
18.0,8,2,3,0,1,0,0,6,0,251.0,1.0,999.0,0.0,2,-1.8,92.893,-46.2,1.259,5099.1,0
48.0,2,1,6,0,1,0,0,6,0,316.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
57.0,0,1,6,0,1,0,0,6,0,554.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
62.0,9,1,5,0,1,0,0,6,0,181.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
29.0,0,1,6,0,0,0,0,6,0,264.0,2.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
43.0,9,1,3,0,1,0,0,6,0,81.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
69.5,5,0,0,0,1,1,0,6,0,83.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
46.0,9,1,6,0,0,0,0,6,0,566.0,6.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
43.0,9,1,3,0,0,0,0,6,0,223.0,1.0,999.0,0.0,2,-1.8,92.893,-46.2,1.259,5099.1,1
38.0,0,1,6,0,1,1,0,6,0,80.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
26.0,8,2,5,0,0,1,0,6,0,182.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
28.0,9,2,5,0,0,0,0,6,0,198.0,1.0,999.0,0.0,2,-1.8,92.893,-46.2,1.259,5099.1,1
31.0,7,2,3,0,0,0,0,6,0,293.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
28.0,0,2,6,0,1,0,0,6,0,50.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
27.0,0,1,3,0,1,0,0,6,0,137.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
52.0,10,2,0,0,1,0,0,6,0,169.0,1.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
40.0,4,1,3,0,0,0,0,6,0,253.0,1.0,999.0,0.0,0,-1.8,92.893,-46.2,1.259,5099.1,0
35.0,9,1,6,0,1,1,1,6,0,231.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
49.0,0,1,6,0,1,0,0,6,0,105.0,2.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
45.0,1,1,5,0,1,0,0,6,0,157.0,3.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,0
30.0,0,1,6,0,1,1,0,6,0,449.0,4.0,999.0,0.0,1,-1.8,92.893,-46.2,1.259,5099.1,1
